symbol,name,display,market,pool_key,provider,snapshot_symbol,instrument_id,name_snap,market_snap,symbol_snap,provider_snap,timezone,horizon_label,current_price,predicted_price,predicted_change_pct,predicted_change_abs,expected_date_market,expected_date_utc,model_base_price,q10_change_pct,q50_change_pct,q90_change_pct,price_source,prediction_method,size_factor,value_factor,growth_factor,momentum_factor,reversal_factor,low_vol_factor,size_factor_source,value_factor_source,growth_factor_source,market_cap_usd,history_bars,history_missing_rate,generated_at_utc,prediction_available,risk_factors_available,behavior_factors_available,factors_available,history_ok,missing_ok,liquidity_ok,hard_filter_pass,liquidity_score,data_quality_score,history_score,coverage_score,total_score_raw,total_score,factor_support_count,signal_pass,status,recommended_action,alerts,news_score_30m,news_count_30m,news_score_120m,news_count_120m,news_score_1440m,news_count_1440m,news_burst_zscore,news_pos_neg_ratio,news_conflict_score,news_risk_level,news_event_risk,news_gate_pass,news_reason_codes,timestamp_utc,news_latest_headlines,news_latest_providers,news_last_available_at_utc,market_type,volatility_score,confidence_score,p_up,policy_action,policy_position_size,policy_signed_position,policy_expected_edge_pct,policy_expected_edge_abs,policy_cost_pct,policy_uncertainty_width,policy_p_up_used,policy_prob_strength,policy_confidence_used,policy_risk_scale,policy_allow_short,policy_reason,policy_p_up_source,news_gate_enabled,news_score_2h,news_score_24h
A,Agilent Technologies,A Agilent Technologies,us_equity,sp500,yahoo,A,us_equity:a,Agilent Technologies,us_equity,A,yahoo,America/New_York,3d,128.60499572753906,126.1179520205469,-0.019338624389531378,-2.487043706992168,2026-02-16 11:54 -0500,2026-02-16 16:54 UTC,128.60499572753906,-0.05423239490252312,-0.019338624389531378,0.015555146123460366,yahoo_latest,baseline_momentum_quantile,4.856745658074957,0.18190204692000075,-0.07278299526185439,-0.12107033016630742,0.03289968522005282,-0.015739006092747507,proxy_log_price,proxy_drawdown_to_1y_high,proxy_return_90d,,1255.0,0.044901065449010624,2026-02-11 16:54:15 UTC,True,True,True,True,True,True,True,True,15.0,16.529680365296812,20.0,16.0,67.52968036529681,67.52968036529681,1,False,Watch,Monitor/Reduce,predicted_change_non_positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,low,False,True,nan,2026-02-08 01:00:00+00:00,,,,cash,0.06978754102598349,67.52968036529681,0.0818608541616409,Short,0.307347631784694,-0.307347631784694,0.017338624389531376,2.229833715537087,0.002,0.06978754102598349,0.0818608541616409,0.8362782916767182,0.6752968036529681,1.0,True,short_signal,model,True,0.0,0.0
AAPL,Apple Inc.,AAPL Apple Inc.,us_equity,sp500,yahoo,AAPL,us_equity:aapl,Apple Inc.,us_equity,AAPL,yahoo,America/New_York,3d,278.78,280.65975351081335,0.006742784671832203,1.879753510813373,2026-02-16 11:54 -0500,2026-02-16 16:54 UTC,278.78,-0.028959630390738657,0.006742784671832203,0.04244519973440306,eastmoney_quote:105.AAPL,baseline_momentum_quantile,29.040252454095146,0.021547080370609786,0.0837319580385385,0.06745840525802516,-0.007848433955583323,-0.016103749177417997,market_cap_log,book_to_price_1_over_pb,proxy_return_90d,4092808209199.9995,1255.0,0.044901065449010624,2026-02-11 16:54:15 UTC,True,True,True,True,True,True,True,True,30.0,16.529680365296812,20.0,16.0,82.52968036529681,82.52968036529681,3,True,Active,Keep/Open,,,,,,,,,,,low,False,True,nan,,,,,cash,0.07140483012514172,82.52968036529681,0.6990647161367263,Long,0.1769521173443563,0.1769521173443563,0.004742784671832203,1.3221935108133813,0.002,0.07140483012514172,0.6990647161367263,0.39812943227345254,0.8252968036529681,1.0,True,long_signal,model,True,,
ABBV,AbbVie,ABBV AbbVie,us_equity,sp500,yahoo,ABBV,us_equity:abbv,AbbVie,us_equity,ABBV,yahoo,America/New_York,3d,221.3699951171875,223.13050374695257,0.007952787950476825,1.76050862976507,2026-02-16 11:54 -0500,2026-02-16 16:54 UTC,221.3699951171875,-0.02337918056003118,0.007952787950476825,0.03928475646098483,yahoo_latest,baseline_momentum_quantile,5.3998354876811385,0.09415667937587195,-0.06421205021209819,0.002808584902321609,-0.01962136472230669,-0.014132437854517715,proxy_log_price,proxy_drawdown_to_1y_high,proxy_return_90d,,1255.0,0.044901065449010624,2026-02-11 16:54:15 UTC,True,True,True,True,True,True,True,True,15.0,16.529680365296812,20.0,16.0,67.52968036529681,67.52968036529681,2,True,Active,Keep/Open,,,,,,,,,,,low,False,True,nan,,,,,cash,0.06266393702101601,67.52968036529681,0.7298966911186238,Long,0.17722762933169614,0.17722762933169614,0.005952787950476825,1.3177686395307073,0.002,0.06266393702101601,0.7298966911186238,0.4597933822372475,0.6752968036529681,1.0,True,long_signal,model,True,,
ABNB,Airbnb,ABNB Airbnb,us_equity,sp500,yahoo,ABNB,us_equity:abnb,Airbnb,us_equity,ABNB,yahoo,America/New_York,3d,118.945,115.72478967964582,-0.02707310370636995,-3.2202103203541697,2026-02-16 11:54 -0500,2026-02-16 16:54 UTC,118.945,-0.07533243776510362,-0.02707310370636995,0.02118623035236373,eastmoney_quote:105.ABNB,baseline_momentum_quantile,25.01668754006158,0.11764705882352941,-0.023376379848777384,-0.15292357163057158,0.04782921960741526,-0.021767608991970284,market_cap_log,book_to_price_1_over_pb,proxy_return_90d,73216565727.42,1255.0,0.044901065449010624,2026-02-11 16:54:15 UTC,True,True,True,True,True,True,True,True,10.0,16.529680365296812,20.0,16.0,62.52968036529681,62.52968036529681,1,False,Watch,Monitor/Reduce,predicted_change_non_positive,,,,,,,,,,low,False,True,nan,,,,,cash,0.09651866811746734,62.52968036529681,0.03279488710440498,Short,0.2707243190580195,-0.2707243190580195,0.025073103706369948,2.9823203203541735,0.002,0.09651866811746734,0.03279488710440498,0.93441022579119,0.6252968036529681,1.0,True,short_signal,model,True,,
ABT,Abbott Laboratories,ABT Abbott Laboratories,us_equity,sp500,yahoo,ABT,us_equity:abt,Abbott Laboratories,us_equity,ABT,yahoo,America/New_York,3d,112.29000091552734,113.36835708471243,0.009603314279036379,1.078356169185085,2026-02-16 11:54 -0500,2026-02-16 16:54 UTC,112.29000091552734,-0.04513633034824317,0.009603314279036379,0.06434295890631593,yahoo_latest,baseline_momentum_quantile,4.721084818737688,0.19918699231227782,-0.15565082880382874,-0.09662109285089537,-0.037800407418140836,-0.024690584813206486,proxy_log_price,proxy_drawdown_to_1y_high,proxy_return_90d,,1255.0,0.044901065449010624,2026-02-11 16:54:16 UTC,True,True,True,True,True,True,True,True,15.0,16.529680365296812,20.0,16.0,67.52968036529681,67.52968036529681,1,False,Watch,Monitor/Reduce,,,,,,,,,,,low,False,True,nan,,,,,cash,0.1094792892545591,67.52968036529681,0.7685984742770927,Long,0.15678753177643753,0.15678753177643753,0.007603314279036379,0.8537761673540372,0.002,0.1094792892545591,0.7685984742770927,0.5371969485541854,0.6752968036529681,1.0,True,long_signal,model,True,,
ACGL,Arch Capital Group,ACGL Arch Capital Group,us_equity,sp500,yahoo,ACGL,us_equity:acgl,Arch Capital Group,us_equity,ACGL,yahoo,America/New_York,3d,96.92500305175781,96.10693033368409,-0.008440265074192155,-0.8180727180737222,2026-02-16 11:54 -0500,2026-02-16 16:54 UTC,96.92500305175781,-0.04313568856251078,-0.008440265074192155,0.02625515841412647,yahoo_latest,baseline_momentum_quantile,4.573937515042758,0.04956854421236978,0.0880669180449909,0.06780882049488945,0.0320083320640534,-0.01564954069580377,proxy_log_price,proxy_drawdown_to_1y_high,proxy_return_90d,,1255.0,0.044901065449010624,2026-02-11 16:54:15 UTC,True,True,True,True,True,True,True,True,15.0,16.529680365296812,20.0,16.0,67.52968036529681,67.52968036529681,3,False,Watch,Monitor/Reduce,predicted_change_non_positive,,,,,,,,,,low,False,True,nan,,,,,cash,0.06939084697663725,67.52968036529681,0.2582597727611101,Short,0.17814948320281035,-0.17814948320281035,0.006440265074192155,0.6242227119702038,0.002,0.06939084697663725,0.2582597727611101,0.48348045447777976,0.6752968036529681,1.0,True,short_signal,model,True,,
ACN,Accenture,ACN Accenture,us_equity,sp500,yahoo,ACN,us_equity:acn,Accenture,us_equity,ACN,yahoo,America/New_York,3d,229.51499938964844,223.05953336513784,-0.028126554001602022,-6.455466024510599,2026-02-16 11:54 -0500,2026-02-16 16:54 UTC,229.51499938964844,-0.0980283710025838,-0.028126554001602022,0.04177526299937975,yahoo_latest,baseline_momentum_quantile,5.435968384182576,0.4118317906010208,-0.06067363988882579,-0.17082727777678552,0.050217234898976226,-0.031529556923719365,proxy_log_price,proxy_drawdown_to_1y_high,proxy_return_90d,,1255.0,0.044901065449010624,2026-02-11 16:54:16 UTC,True,True,True,True,True,True,True,True,15.0,16.529680365296812,20.0,16.0,67.52968036529681,67.52968036529681,1,False,Watch,Monitor/Reduce,predicted_change_non_positive,,,,,,,,,,low,False,True,nan,,,,,cash,0.13980363400196355,67.52968036529681,0.028865461178456342,Short,0.2376385320311858,-0.2376385320311858,0.02612655400160202,5.996436025731304,0.002,0.13980363400196355,0.028865461178456342,0.9422690776430873,0.6752968036529681,1.0,True,short_signal,model,True,,
ADBE,Adobe Inc.,ADBE Adobe Inc.,us_equity,sp500,yahoo,ADBE,us_equity:adbe,Adobe Inc.,us_equity,ADBE,yahoo,America/New_York,3d,256.805,246.07625931614567,-0.0417777717873653,-10.72874068385434,2026-02-16 11:54 -0500,2026-02-16 16:54 UTC,256.805,-0.09208076522133946,-0.0417777717873653,0.008525221646608856,eastmoney_quote:105.ADBE,baseline_momentum_quantile,25.381203528888,0.11025358324145534,-0.26931831314239796,-0.1713612319125275,0.08183470319305897,-0.022689411562616373,market_cap_log,book_to_price_1_over_pb,proxy_return_90d,105418452500.0,1255.0,0.044901065449010624,2026-02-11 16:54:16 UTC,True,True,True,True,True,True,True,True,20.0,16.529680365296812,20.0,16.0,72.52968036529681,72.52968036529681,1,False,Watch,Monitor/Reduce,predicted_change_non_positive,,,,,,,,,,low,False,True,nan,,,,,cash,0.1006059868679483,72.52968036529681,0.005366376845894638,Short,0.3250675145299535,-0.3250675145299535,0.0397777717873653,10.215130683854346,0.002,0.1006059868679483,0.005366376845894638,0.9892672463082107,0.7252968036529681,1.0,True,short_signal,model,True,,
ADI,Analog Devices,ADI Analog Devices,us_equity,sp500,yahoo,ADI,us_equity:adi,Analog Devices,us_equity,ADI,yahoo,America/New_York,3d,334.95001220703125,343.09108196541933,0.024305327546476185,8.141069758388085,2026-02-16 11:54 -0500,2026-02-16 16:54 UTC,334.95001220703125,-0.014817454342467964,0.024305327546476185,0.06342810943542034,yahoo_latest,baseline_momentum_quantile,5.813981303398615,0.0,0.38598094403458494,0.1307856651345547,-0.04528151808474101,-0.017646522386741345,proxy_log_price,proxy_drawdown_to_1y_high,proxy_return_90d,,1255.0,0.044901065449010624,2026-02-11 16:54:31 UTC,True,True,True,True,True,True,True,True,15.0,16.529680365296812,20.0,16.0,67.52968036529681,67.52968036529681,2,True,Active,Keep/Open,,,,,,,,,,,low,False,True,nan,,,,,cash,0.0782455637778883,67.52968036529681,0.9542688579906787,Long,0.3164257145009775,0.3164257145009775,0.022305327546476184,7.471169733974028,0.002,0.0782455637778883,0.9542688579906787,0.9085377159813575,0.6752968036529681,1.0,True,long_signal,model,True,,
ADM,Archer Daniels Midland,ADM Archer Daniels Midland,us_equity,sp500,yahoo,ADM,us_equity:adm,Archer Daniels Midland,us_equity,ADM,yahoo,America/New_York,3d,69.8499984741211,71.24821600125979,0.02001743103339826,1.3982175271386978,2026-02-16 11:54 -0500,2026-02-16 16:54 UTC,69.8499984741211,-0.01420335184078611,0.02001743103339826,0.05423821390758263,yahoo_latest,baseline_momentum_quantile,4.246350063857889,0.0,0.18169510662953203,0.10208263327500533,-0.03727357102361695,-0.015435451722101628,proxy_log_price,proxy_drawdown_to_1y_high,proxy_return_90d,,1255.0,0.044901065449010624,2026-02-11 16:54:31 UTC,True,True,True,True,True,True,True,True,15.0,16.529680365296812,20.0,16.0,67.52968036529681,67.52968036529681,2,True,Active,Keep/Open,,,,,,,,,,,low,False,True,nan,,,,,cash,0.06844156574836874,67.52968036529681,0.924294426414622,Long,0.3146377428010723,0.3146377428010723,0.018017431033398257,1.2585175301904503,0.002,0.06844156574836874,0.924294426414622,0.848588852829244,0.6752968036529681,1.0,True,long_signal,model,True,,
