market,instrument_id,name,status,recommended_action,alerts,predicted_change_pct,policy_action,policy_position_size,policy_signed_position,policy_expected_edge_pct,policy_expected_edge_abs,policy_reason,news_score_30m,news_score_120m,news_score_1440m,news_count_30m,news_burst_zscore,news_risk_level,news_event_risk,news_gate_pass,news_reason_codes,factor_support_count,hard_filter_pass
us_equity,us_equity:a,Agilent Technologies,Watch,Monitor/Reduce,predicted_change_non_positive,-0.019338624389531378,Short,0.307347631784694,-0.307347631784694,0.017338624389531376,2.229833715537087,short_signal,0.0,0.0,0.0,0.0,0.0,low,False,True,nan,1,True
us_equity,us_equity:aapl,Apple Inc.,Active,Keep/Open,,0.006742784671832203,Long,0.1769521173443563,0.1769521173443563,0.004742784671832203,1.322430650046973,long_signal,,,,,,low,False,True,nan,3,True
us_equity,us_equity:abbv,AbbVie,Active,Keep/Open,,0.007952787950476825,Long,0.17722762933169614,0.17722762933169614,0.005952787950476825,1.3177686395307073,long_signal,,,,,,low,False,True,nan,2,True
us_equity,us_equity:abnb,Airbnb,Watch,Monitor/Reduce,predicted_change_non_positive,-0.02707310370636995,Short,0.2793833851999366,-0.2793833851999366,0.025073103706369948,2.9773056996128995,short_signal,,,,,,low,False,True,nan,1,True
us_equity,us_equity:abt,Abbott Laboratories,Watch,Monitor/Reduce,,0.009603314279036379,Long,0.15678753177643753,0.15678753177643753,0.007603314279036379,0.8537761673540372,long_signal,,,,,,low,False,True,nan,1,True
us_equity,us_equity:acgl,Arch Capital Group,Watch,Monitor/Reduce,predicted_change_non_positive,-0.008440265074192155,Short,0.15440665871212544,-0.15440665871212544,0.006440265074192155,0.6248345174981228,short_signal,,,,,,low,False,True,nan,3,True
us_equity,us_equity:acn,Accenture,Watch,Monitor/Reduce,predicted_change_non_positive,-0.028126554001602022,Short,0.2376385320311858,-0.2376385320311858,0.02612655400160202,5.996436025731304,short_signal,,,,,,low,False,True,nan,1,True
us_equity,us_equity:adbe,Adobe Inc.,Watch,Monitor/Reduce,predicted_change_non_positive,-0.0417777717873653,Short,0.31610380442140906,-0.31610380442140906,0.0397777717873653,10.220898460763514,short_signal,,,,,,low,False,True,nan,1,True
us_equity,us_equity:adi,Analog Devices,Active,Keep/Open,,0.024305327546476185,Long,0.3585972665519226,0.3585972665519226,0.022305327546476184,7.477526480042943,long_signal,,,,,,low,False,True,nan,3,True
us_equity,us_equity:adm,Archer Daniels Midland,Active,Keep/Open,,0.019037585762126774,Long,0.30870443579680884,0.30870443579680884,0.017037585762126772,1.1875196756256505,long_signal,,,,,,low,False,True,nan,2,True
