market,symbol,strategy,total_return,cagr,max_drawdown,sharpe,sortino,volatility,win_rate,avg_win_loss_ratio,profit_factor,expectancy,exposure,trades_count,turnover_avg
us_equity,A,buy_hold,-0.05734456001367938,-0.18713410642150477,-0.12983718704706027,-0.9943608748700332,-1.5218462657819352,0.27462202404385266,0.4625,1.0230881383206416,0.8802418707413837,-0.0008874704300823777,1.0,1.0,0.016666666666666666
us_equity,A,lux_machine_supertrend,-0.10966298007285791,-0.35724841381871036,-0.1787121584641172,-1.731014543089054,-2.8325496441036786,0.2727637989433904,0.4375,1.0132799443056189,0.7826921222274164,-0.0018389014956923272,1.0,3.5,0.09999999999999999
us_equity,A,ma_crossover,-0.10153979408203356,-0.348426675567289,-0.15168591706334125,-2.2789246221310564,-3.0475243861427614,0.18429641414510414,0.3951612903225806,0.9635115093449137,0.6265040156347711,-0.003370812321821488,0.5166666666666667,3.25,0.09166666666666666
us_equity,A,naive_prev_bar,-0.026737719505816965,0.03768777795510603,-0.15475818105126798,-0.7466400582148384,-0.8185467554946633,0.27305091399217846,0.4745762711864407,1.0162058559481983,0.9944545447933922,-0.0005485341660217823,0.9833333333333333,28.5,0.9333333333333333
us_equity,A,policy,-0.009329464617788136,-0.03854001452088482,-0.013020955326221773,-2.3777866137487638,-2.6582248837436664,0.02024237209450734,0.4221674876847291,0.9338926498105918,0.6620505414129152,-0.0002405563034130624,0.5583333333333333,42.75,0.03784988100657117
us_equity,AAPL,buy_hold,0.06479649562484685,0.3033011084577682,-0.11268890879209378,1.1390265083821867,1.990434943709213,0.27034241360572386,0.5333333333333334,1.0382805164479654,1.1954304766361223,0.0011422648963253922,1.0,1.0,0.016666666666666666
us_equity,AAPL,lux_machine_supertrend,0.03655350170146565,0.27415997689132554,-0.11980404452962753,0.6652624905889115,0.9233054601442502,0.262534920815736,0.5333333333333333,0.9803651024838351,1.1803893052396757,0.0005620953852167225,1.0,2.75,0.075
us_equity,AAPL,ma_crossover,-0.05310697680567081,-0.18097440185081434,-0.10427977029325142,-1.2514083749689926,-1.9506669366063432,0.18688171204354356,0.45967741935483875,0.9046301267189715,0.8177089661424843,-0.001821043182471086,0.5166666666666667,2.0,0.05
us_equity,AAPL,naive_prev_bar,-0.09552803670575338,-0.2904836563179308,-0.1850818129485072,-1.5617626949192478,-2.1839517088704246,0.25872642128655776,0.45945353594389243,0.9106584209048264,0.8061449761200882,-0.001704740299172993,0.9791666666666666,29.5,0.9583333333333333
us_equity,AAPL,policy,-0.0017038344436097752,-0.0065531266885935635,-0.014230265199569547,-0.5902055959635156,-0.2993721910910282,0.02464264317909551,0.5015645554333528,0.9480292698476138,1.0223815073559477,1.1760553412764273e-05,0.5791666666666667,43.25,0.040737303014076284
us_equity,ABBV,buy_hold,0.1238883452219989,0.7774968105273419,-0.08124185276193954,2.569961508225024,4.138125234935897,0.1917645144136193,0.5791666666666666,1.1199196280895576,1.6485623789929853,0.0018725730202477403,1.0,1.0,0.016666666666666666
us_equity,ABBV,lux_machine_supertrend,0.06920512077159746,0.5734422588675627,-0.09715131105030225,1.3502545850761103,2.1717567105529865,0.19564225948342842,0.5375,1.085129382766555,1.4645814602208442,0.0009357258212111985,1.0,2.5,0.06666666666666667
us_equity,ABBV,ma_crossover,0.017403670154082646,0.10135293636083581,-0.08094052007231864,0.5973037064568084,0.8941594204738849,0.1486006563578619,0.5161290322580645,1.0750658415675969,1.2193152785874972,0.0005859977271642337,0.5166666666666667,1.5,0.03333333333333333
